variety_id,variety_slug,category,companion_name,relationship,reason
549,lima-king-of-the-garden-pole,bean,Lettuce,beneficial,"Benefits from bean's nitrogen fixation and shade, efficient use of garden space"
549,lima-king-of-the-garden-pole,bean,Catnip,beneficial,Repels flea beetles and ants that can damage bean plants
549,lima-king-of-the-garden-pole,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root compounds
549,lima-king-of-the-garden-pole,bean,Sunflowers,harmful,Allelopathic compounds inhibit bean germination and growth
549,lima-king-of-the-garden-pole,bean,Garlic,harmful,Sulfur compounds can stunt bean growth and interfere with nitrogen fixation
550,jacob-s-cattle-bush-bean,bean,Marigold,beneficial,Repels Mexican bean beetles and aphids while attracting beneficial insects
550,jacob-s-cattle-bush-bean,bean,Nasturtium,beneficial,"Acts as trap crop for aphids and cucumber beetles, repels bean beetles"
550,jacob-s-cattle-bush-bean,bean,Summer Savory,beneficial,Improves bean flavor and growth while deterring bean beetles
550,jacob-s-cattle-bush-bean,bean,Carrots,beneficial,"Deep roots don't compete with shallow bean roots, beans provide nitrogen for carrots"
550,jacob-s-cattle-bush-bean,bean,Corn,beneficial,"Provides natural support structure, beans fix nitrogen that corn can utilize"
550,jacob-s-cattle-bush-bean,bean,Catnip,beneficial,"Repels aphids, ants, and flea beetles that commonly attack beans"
550,jacob-s-cattle-bush-bean,bean,Radishes,beneficial,"Break up compacted soil, mature quickly before beans need full space"
550,jacob-s-cattle-bush-bean,bean,Rosemary,beneficial,"Repels bean beetles and carrot flies, aromatic oils deter various pests"
550,jacob-s-cattle-bush-bean,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation through root exudates
550,jacob-s-cattle-bush-bean,bean,Sunflowers,harmful,Allelopathic compounds inhibit bean germination and growth
550,jacob-s-cattle-bush-bean,bean,Fennel,harmful,Inhibits growth of most garden plants including beans through allelopathy
551,provider-green-bush-bean,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
551,provider-green-bush-bean,bean,Basil,beneficial,"Repels aphids, spider mites, and thrips that commonly attack beans"
551,provider-green-bush-bean,bean,Carrot,beneficial,Helps loosen soil for bean roots and doesn't compete for nitrogen
551,provider-green-bush-bean,bean,Corn,beneficial,Provides natural support structure and beans fix nitrogen for corn
551,provider-green-bush-bean,bean,Summer Squash,beneficial,"Large leaves provide ground cover, retain moisture, and suppress weeds"
551,provider-green-bush-bean,bean,Cucumber,beneficial,Compatible root systems and beans provide nitrogen that cucumbers need
551,provider-green-bush-bean,bean,Radish,beneficial,"Quick harvest before beans mature, helps break up soil compaction"
551,provider-green-bush-bean,bean,Nasturtium,beneficial,"Acts as trap crop for aphids and cucumber beetles, attracts pollinators"
551,provider-green-bush-bean,bean,Onion,harmful,Inhibits bean growth and nitrogen fixation through root secretions
551,provider-green-bush-bean,bean,Garlic,harmful,Allelopathic compounds can stunt bean growth and reduce yield
551,provider-green-bush-bean,bean,Fennel,harmful,Strong allelopathic effects inhibit germination and growth of beans
551,provider-green-bush-bean,bean,Sunflower,harmful,"Competes heavily for nutrients and water, may release growth inhibitors"
552,blue-lake-pole-bean,bean,Corn,beneficial,"Provides natural trellis support for climbing beans, creates classic Three Sisters polyculture"
552,blue-lake-pole-bean,bean,Carrots,beneficial,"Beans fix nitrogen in soil which carrots utilize, carrots help aerate soil for bean roots"
552,blue-lake-pole-bean,bean,Cucumber,beneficial,"Both are climbing plants that share space efficiently, beans provide nitrogen cucumbers need"
552,blue-lake-pole-bean,bean,Radishes,beneficial,Quick-growing radishes break up soil for bean roots and are harvested before beans need full space
552,blue-lake-pole-bean,bean,Nasturtiums,beneficial,"Act as trap crop for aphids and cucumber beetles, attract beneficial predatory insects"
552,blue-lake-pole-bean,bean,Summer Squash,beneficial,"Large leaves provide ground cover to retain soil moisture, benefits from nitrogen fixed by beans"
552,blue-lake-pole-bean,bean,Strawberries,beneficial,"Low-growing strawberries use different soil levels, benefit from nitrogen fixation by beans"
552,blue-lake-pole-bean,bean,Rosemary,beneficial,"Aromatic oils repel bean beetles and other pests, perennial herb complements annual beans"
552,blue-lake-pole-bean,bean,Onions,harmful,Inhibit bean growth and nitrogen fixation through root secretions and soil chemistry changes
552,blue-lake-pole-bean,bean,Sunflowers,harmful,"Compete heavily for nutrients and water, allelopathic compounds inhibit bean germination"
552,blue-lake-pole-bean,bean,Fennel,harmful,Produces allelopathic compounds that inhibit growth and germination of beans and most vegetables
554,roma-ii-bush-bean,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
554,roma-ii-bush-bean,bean,Carrots,beneficial,Loosens soil for bean roots and beans provide nitrogen that carrots utilize
554,roma-ii-bush-bean,bean,Corn,beneficial,Provides natural windbreak and structure while beans fix nitrogen in soil
554,roma-ii-bush-bean,bean,Summer Squash,beneficial,"Large leaves provide ground cover and shade, reducing weeds and conserving moisture"
554,roma-ii-bush-bean,bean,Nasturtiums,beneficial,"Acts as trap crop for aphids and bean beetles, also repels cucumber beetles"
554,roma-ii-bush-bean,bean,Brassicas,beneficial,"Beans repel flea beetles that damage brassicas, while brassicas don't compete for nitrogen"
554,roma-ii-bush-bean,bean,Radishes,beneficial,"Break up compacted soil and mature quickly, making space for bean root expansion"
554,roma-ii-bush-bean,bean,Rosemary,beneficial,Deters bean beetles and other pests with strong aromatic compounds
554,roma-ii-bush-bean,bean,Onions,harmful,Can stunt bean growth and reduce yields through allelopathic compounds
554,roma-ii-bush-bean,bean,Sunflowers,harmful,"Allelopathic effects inhibit bean germination and growth, also competes for nutrients"
554,roma-ii-bush-bean,bean,Fennel,harmful,Inhibits growth of most garden plants including beans through strong allelopathy
555,bush-lake-bean,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
555,bush-lake-bean,bean,Basil,beneficial,"Deters aphids, spider mites, and thrips while potentially improving bean flavor"
555,bush-lake-bean,bean,Carrots,beneficial,Loosens soil for bean roots and doesn't compete for nutrients
555,bush-lake-bean,bean,Corn,beneficial,Provides natural support structure for climbing varieties and benefits from nitrogen fixation
555,bush-lake-bean,bean,Squash,beneficial,"Ground cover reduces weeds, retains moisture, and completes the Three Sisters planting"
555,bush-lake-bean,bean,Nasturtium,beneficial,Acts as trap crop for aphids and cucumber beetles while adding nitrogen to soil
555,bush-lake-bean,bean,Lettuce,beneficial,Provides ground cover and shade for bean roots while utilizing different soil nutrients
555,bush-lake-bean,bean,Radishes,beneficial,Breaks up compacted soil and deters bean beetles without competing for space
555,bush-lake-bean,bean,Onions,harmful,Inhibits bean growth through allelopathic compounds and competes for nutrients
555,bush-lake-bean,bean,Garlic,harmful,Stunts bean growth and development through root secretions
555,bush-lake-bean,bean,Sunflowers,harmful,Allelopathic effects inhibit bean germination and early growth
556,pencil-pod-black-wax-bean,bean,Marigold,beneficial,"Repels Mexican bean beetles, aphids, and nematodes"
556,pencil-pod-black-wax-bean,bean,Nasturtium,beneficial,"Acts as trap crop for aphids and cucumber beetles, repels bean beetles"
556,pencil-pod-black-wax-bean,bean,Corn,beneficial,Provides natural trellis support for climbing beans in three sisters planting
556,pencil-pod-black-wax-bean,bean,Summer Squash,beneficial,"Large leaves provide ground cover and moisture retention, completes three sisters guild"
556,pencil-pod-black-wax-bean,bean,Carrots,beneficial,"Beans fix nitrogen which benefits carrots, different root depths reduce competition"
556,pencil-pod-black-wax-bean,bean,Cucumber,beneficial,Both benefit from similar growing conditions and beans provide nitrogen
556,pencil-pod-black-wax-bean,bean,Radish,beneficial,Quick-growing radishes break up soil for bean roots and deter bean beetles
556,pencil-pod-black-wax-bean,bean,Rosemary,beneficial,Strong scent repels Mexican bean beetles and carrot flies
556,pencil-pod-black-wax-bean,bean,Onion,harmful,Inhibits bean growth and nitrogen fixation through allelopathic compounds
556,pencil-pod-black-wax-bean,bean,Garlic,harmful,Stunts bean growth and interferes with beneficial rhizobia bacteria
556,pencil-pod-black-wax-bean,bean,Fennel,harmful,Allelopathic chemicals inhibit germination and growth of beans
557,topcrop-bush-bean,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
557,topcrop-bush-bean,bean,Basil,beneficial,"Deters aphids, spider mites, and thrips that commonly attack beans"
557,topcrop-bush-bean,bean,Carrots,beneficial,Loosen soil for bean roots and beans fix nitrogen that carrots can utilize
557,topcrop-bush-bean,bean,Corn,beneficial,Provides natural support structure and beans fix nitrogen for corn
557,topcrop-bush-bean,bean,Summer Squash,beneficial,Ground cover reduces weeds and retains soil moisture for beans
557,topcrop-bush-bean,bean,Nasturtium,beneficial,Acts as trap crop for aphids and cucumber beetles while attracting pollinators
557,topcrop-bush-bean,bean,Radish,beneficial,Quick-growing companion that breaks up soil and deters bean beetles
557,topcrop-bush-bean,bean,Lettuce,beneficial,Shallow roots don't compete and benefits from nitrogen fixed by beans
557,topcrop-bush-bean,bean,Onions,harmful,Can stunt bean growth and development through root competition and chemical interactions
557,topcrop-bush-bean,bean,Sunflower,harmful,Allelopathic compounds inhibit bean germination and growth
557,topcrop-bush-bean,bean,Fennel,harmful,Produces allelopathic chemicals that inhibit bean growth and development
558,detroit-dark-red-bush-bean,bean,Marigold,beneficial,Repels Mexican bean beetles and aphids while attracting beneficial insects
558,detroit-dark-red-bush-bean,bean,Nasturtium,beneficial,"Acts as trap crop for aphids and cucumber beetles, protecting beans"
558,detroit-dark-red-bush-bean,bean,Carrots,beneficial,Loosens soil for bean roots and doesn't compete for nutrients
558,detroit-dark-red-bush-bean,bean,Radishes,beneficial,Breaks up compacted soil and deters bean beetles
558,detroit-dark-red-bush-bean,bean,Lettuce,beneficial,"Shallow roots don't compete with beans, benefits from bean's nitrogen fixation"
558,detroit-dark-red-bush-bean,bean,Spinach,beneficial,Cool-season crop that utilizes nitrogen fixed by beans
558,detroit-dark-red-bush-bean,bean,Cucumber,beneficial,Beans provide nitrogen while cucumbers use different soil nutrients
558,detroit-dark-red-bush-bean,bean,Summer Savory,beneficial,Repels bean beetles and may improve bean flavor and growth
558,detroit-dark-red-bush-bean,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation by root bacteria
558,detroit-dark-red-bush-bean,bean,Garlic,harmful,Allelopathic compounds can stunt bean growth and reduce yields
558,detroit-dark-red-bush-bean,bean,Sunflowers,harmful,"Compete heavily for nutrients and water, can shade out bush beans"
559,lazy-housewife-pole-bean,bean,Corn,beneficial,Provides natural support structure for climbing beans while beans fix nitrogen for corn
559,lazy-housewife-pole-bean,bean,Squash,beneficial,"Part of Three Sisters planting, provides ground cover and weed suppression"
559,lazy-housewife-pole-bean,bean,Marigolds,beneficial,Repel Mexican bean beetles and other harmful insects
559,lazy-housewife-pole-bean,bean,Nasturtiums,beneficial,Act as trap crop for aphids and cucumber beetles
559,lazy-housewife-pole-bean,bean,Carrots,beneficial,"Benefit from nitrogen fixed by beans, help break up soil"
559,lazy-housewife-pole-bean,bean,Radishes,beneficial,Fast-growing root crop that doesn't compete with beans for space
559,lazy-housewife-pole-bean,bean,Lettuce,beneficial,"Grows well in partial shade of bean plants, efficient space usage"
559,lazy-housewife-pole-bean,bean,Summer Savory,beneficial,Repels bean beetles and may improve bean flavor when grown nearby
559,lazy-housewife-pole-bean,bean,Onions,harmful,Can inhibit bean growth and nitrogen fixation capabilities
559,lazy-housewife-pole-bean,bean,Garlic,harmful,Allelopathic compounds can stunt bean growth and development
559,lazy-housewife-pole-bean,bean,Sunflowers,harmful,"Compete heavily for nutrients and water, can shade out beans"
560,bountiful-bush-bean,bean,Marigold,beneficial,"Repels bean beetles, aphids, and nematodes while attracting beneficial insects"
560,bountiful-bush-bean,bean,Carrots,beneficial,Help loosen soil for bean roots and don't compete for nitrogen
